date,adults_count,category_id,category_name,group_id,tariff_code,price_rub,raw_price_minor,source,room_type_code,rate_plan_code,service_rph,placement_code
2026-06-18,2,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93251
2026-06-18,2,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93251
2026-06-18,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251628
2026-06-18,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251628
2026-06-18,2,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,61805
2026-06-18,2,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,61805
2026-06-18,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251621
2026-06-18,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251621
2026-06-18,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291406
2026-06-18,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291406
2026-06-18,3,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144792
2026-06-18,3,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144792
2026-06-18,3,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,61955
2026-06-18,3,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,61955
2026-06-18,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251629
2026-06-18,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251629
2026-06-18,3,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93248
2026-06-18,3,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93248
2026-06-18,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251622
2026-06-18,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251622
2026-06-18,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291407
2026-06-18,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291407
2026-06-18,4,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144793
2026-06-18,4,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144793
2026-06-18,4,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93255
2026-06-18,4,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93255
2026-06-18,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251630
2026-06-18,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251630
2026-06-18,4,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93249
2026-06-18,4,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93249
2026-06-18,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251623
2026-06-18,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251623
2026-06-18,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291408
2026-06-18,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291408
2026-06-18,5,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144794
2026-06-18,5,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144794
2026-06-18,5,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93252
2026-06-18,5,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93252
2026-06-18,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251631
2026-06-18,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251631
2026-06-18,5,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93246
2026-06-18,5,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93246
2026-06-18,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251624
2026-06-18,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251624
2026-06-18,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291409
2026-06-18,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291409
2026-06-18,6,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144795
2026-06-18,6,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144795
2026-06-18,6,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93253
2026-06-18,6,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93253
2026-06-18,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251632
2026-06-18,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251632
2026-06-18,6,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,62183
2026-06-18,6,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,62183
2026-06-18,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251625
2026-06-18,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251625
2026-06-18,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291404
2026-06-18,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291404
2026-06-19,1,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144790
2026-06-19,1,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144790
2026-06-19,1,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93250
2026-06-19,1,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93250
2026-06-19,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251627
2026-06-19,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251627
2026-06-19,1,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93247
2026-06-19,1,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93247
2026-06-19,1,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251620
2026-06-19,1,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251620
2026-06-19,1,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291405
2026-06-19,1,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291405
2026-06-19,2,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144791
2026-06-19,2,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144791
2026-06-19,2,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93251
2026-06-19,2,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93251
2026-06-19,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251628
2026-06-19,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251628
2026-06-19,2,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,61805
2026-06-19,2,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,61805
2026-06-19,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251621
2026-06-19,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251621
2026-06-19,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291406
2026-06-19,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291406
2026-06-19,3,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144792
2026-06-19,3,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144792
2026-06-19,3,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,61955
2026-06-19,3,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,61955
2026-06-19,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251629
2026-06-19,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251629
2026-06-19,3,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93248
2026-06-19,3,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93248
2026-06-19,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251622
2026-06-19,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251622
2026-06-19,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291407
2026-06-19,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291407
2026-06-19,4,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144793
2026-06-19,4,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144793
2026-06-19,4,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93255
2026-06-19,4,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93255
2026-06-19,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251630
2026-06-19,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251630
2026-06-19,4,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93249
2026-06-19,4,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93249
2026-06-19,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251623
2026-06-19,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251623
2026-06-19,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291408
2026-06-19,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291408
2026-06-19,5,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144794
2026-06-19,5,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144794
2026-06-19,5,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93252
2026-06-19,5,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93252
2026-06-19,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251631
2026-06-19,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251631
2026-06-19,5,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93246
2026-06-19,5,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93246
2026-06-19,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251624
2026-06-19,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251624
2026-06-19,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291409
2026-06-19,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291409
2026-06-19,6,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144795
2026-06-19,6,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144795
2026-06-19,6,Президентская Вилла,Президентская Вилла,VILLA,breakfast,696000.00,69600000,travelline,33641,851329|851363,,93253
2026-06-19,6,Президентская Вилла,Президентская Вилла,VILLA,fullpansion,754000.00,75400000,travelline,33641,851329|851363,,93253
2026-06-19,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251632
2026-06-19,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251632
2026-06-19,6,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,62183
2026-06-19,6,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,62183
2026-06-19,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251625
2026-06-19,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251625
2026-06-19,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291404
2026-06-19,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291404
2026-06-20,1,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144790
2026-06-20,1,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144790
2026-06-20,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251627
2026-06-20,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251627
2026-06-20,1,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93247
2026-06-20,1,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93247
2026-06-20,1,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251620
2026-06-20,1,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251620
2026-06-20,1,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291405
2026-06-20,1,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291405
2026-06-20,2,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144791
2026-06-20,2,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144791
2026-06-20,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251628
2026-06-20,2,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251628
2026-06-20,2,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,61805
2026-06-20,2,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,61805
2026-06-20,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251621
2026-06-20,2,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251621
2026-06-20,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291406
2026-06-20,2,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291406
2026-06-20,3,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144792
2026-06-20,3,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144792
2026-06-20,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251629
2026-06-20,3,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251629
2026-06-20,3,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93248
2026-06-20,3,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93248
2026-06-20,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251622
2026-06-20,3,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251622
2026-06-20,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291407
2026-06-20,3,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291407
2026-06-20,4,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144793
2026-06-20,4,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144793
2026-06-20,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251630
2026-06-20,4,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251630
2026-06-20,4,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93249
2026-06-20,4,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93249
2026-06-20,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251623
2026-06-20,4,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251623
2026-06-20,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291408
2026-06-20,4,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291408
2026-06-20,5,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144794
2026-06-20,5,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144794
2026-06-20,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251631
2026-06-20,5,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251631
2026-06-20,5,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93246
2026-06-20,5,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93246
2026-06-20,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251624
2026-06-20,5,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251624
2026-06-20,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291409
2026-06-20,5,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291409
2026-06-20,6,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144795
2026-06-20,6,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144795
2026-06-20,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251632
2026-06-20,6,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251632
2026-06-20,6,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,62183
2026-06-20,6,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,62183
2026-06-20,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,breakfast,429200.00,42920000,travelline,113646,851329|851363,,251625
2026-06-20,6,Семейная Винная Вилла,Семейная Винная Вилла,VILLA,fullpansion,464000.00,46400000,travelline,113646,851329|851363,,251625
2026-06-20,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,breakfast,429200.00,42920000,travelline,129428,851329|851363,,291404
2026-06-20,6,Семейная Винная Вилла (для людей с физическими особенностями),Семейная Винная Вилла (для людей с физическими особенностями),VILLA,fullpansion,464000.00,46400000,travelline,129428,851329|851363,,291404
2026-06-21,1,Императорская Вилла,Императорская Вилла,VILLA,breakfast,812000.00,81200000,travelline,71012,851329|851363,,144790
2026-06-21,1,Императорская Вилла,Императорская Вилла,VILLA,fullpansion,928000.00,92800000,travelline,71012,851329|851363,,144790
2026-06-21,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,breakfast,638000.00,63800000,travelline,113648,851329|851363,,251627
2026-06-21,1,Президентская Винная Вилла,Президентская Винная Вилла,VILLA,fullpansion,696000.00,69600000,travelline,113648,851329|851363,,251627
2026-06-21,1,Семейная Вилла,Семейная Вилла,VILLA,breakfast,382800.00,38280000,travelline,33572,851329|851363,,93247
2026-06-21,1,Семейная Вилла,Семейная Вилла,VILLA,fullpansion,406000.00,40600000,travelline,33572,851329|851363,,93247
